Label,Number,Abstract
1,227,"  Gift giving is a ubiquitous social phenomenon, and red packets have been used
as monetary gifts in Asian countries for thousands of years. In recent years,
online red packets have become widespread in China through the WeChat platform.
Exploiting a unique dataset consisting of 61 million group red packets and
seven million users, we conduct a large-scale, data-driven study to understand
the spread of red packets and the effect of red packets on group activity. We
find that the cash flows between provinces are largely consistent with
provincial GDP rankings, e.g., red packets are sent from users in the south to
those in the north. By distinguishing spontaneous from reciprocal red packets,
we reveal the behavioral patterns in sending red packets: males, seniors, and
people with more in-group friends are more inclined to spontaneously send red
packets, while red packets from females, youths, and people with less in-group
friends are more reciprocal. Furthermore, we use propensity score matching to
study the external effects of red packets on group dynamics. We show that red
packets increase group participation and strengthen in-group relationships,
which partly explain the benefits and motivations for sending red packets.
"
1,228,"  We consider the scaling laws, second-order statistics and entropy of the
consumed energy of metropolis cities which are hybrid complex systems
comprising social networks, engineering systems, agricultural output, economic
activity and energy components. We abstract a city in terms of two fundamental
variables; $s$ resource cells (of unit area) that represent energy-consuming
geographic or spatial zones (e.g. land, housing or infrastructure etc.) and a
population comprising $n$ mobile units that can migrate between these cells. We
show that with a constant metropolis area (fixed $s$), the variance and entropy
of consumed energy initially increase with $n$, reach a maximum and then
eventually diminish to zero as saturation is reached. These metrics are
indicators of the spatial mobility of the population. Under certain situations,
the variance is bounded as a quadratic function of the mean consumed energy of
the metropolis. However, when population and metropolis area are endogenous,
growth in the latter is arrested when $n\leq\frac{s}{2}\log(s)$ due to
diminished population density. Conversely, the population growth reaches
equilibrium when $n\geq {s}\log{n}$ or equivalently when the aggregate of both
over-populated and under-populated areas is large. Moreover, we also draw the
relationship between our approach and multi-scalar information, when economic
dependency between a metropolis's sub-regions is based on the entropy of
consumed energy. Finally, if the city's economic size (domestic product etc.)
is proportional to the consumed energy, then for a constant population density,
we show that the economy scales linearly with the surface area (or $s$).
"
1,229,"  Web search data are a valuable source of business and economic information.
Previous studies have utilized Google Trends web search data for economic
forecasting. We expand this work by providing algorithms to combine and
aggregate search volume data, so that the resulting data is both consistent
over time and consistent between data series. We give a brand equity example,
where Google Trends is used to analyze shopping data for 100 top ranked brands
and these data are used to nowcast economic variables. We describe the
importance of out of sample prediction and show how principal component
analysis (PCA) can be used to improve the signal to noise ratio and prevent
overfitting in nowcasting models. We give a finance example, where exploratory
data analysis and classification is used to analyze the relationship between
Google Trends searches and stock prices.
"
1,230,"  This paper illustrates how one can deduce preference from observed choices
when attention is not only limited but also random. In contrast to earlier
approaches, we introduce a Random Attention Model (RAM) where we abstain from
any particular attention formation, and instead consider a large class of
nonparametric random attention rules. Our model imposes one intuitive
condition, termed Monotonic Attention, which captures the idea that each
consideration set competes for the decision-maker's attention. We then develop
revealed preference theory within RAM and obtain precise testable implications
for observable choice probabilities. Based on these theoretical findings, we
propose econometric methods for identification, estimation, and inference of
the decision maker's preferences. To illustrate the applicability of our
results and their concrete empirical content in specific settings, we also
develop revealed preference theory and accompanying econometric methods under
additional nonparametric assumptions on the consideration set for binary choice
problems. Finally, we provide general purpose software implementation of our
estimation and inference results, and showcase their performance using
simulations.
"
1,231,"  This paper proposes a method for estimating the effect of a policy
intervention on an outcome over time. We train recurrent neural networks (RNNs)
on the history of control unit outcomes to learn a useful representation for
predicting future outcomes. The learned representation of control units is then
applied to the treated units for predicting counterfactual outcomes. RNNs are
specifically structured to exploit temporal dependencies in panel data, and are
able to learn negative and nonlinear interactions between control unit
outcomes. We apply the method to the problem of estimating the long-run impact
of U.S. homestead policy on public school spending.
"
1,232,"  We propose a new inferential methodology for dynamic economies that is robust
to misspecification of the mechanism generating frictions. Economies with
frictions are treated as perturbations of a frictionless economy that are
consistent with a variety of mechanisms. We derive a representation for the law
of motion for such economies and we characterize parameter set identification.
We derive a link from model aggregate predictions to distributional information
contained in qualitative survey data and specify conditions under which the
identified set is refined. The latter is used to semi-parametrically estimate
distortions due to frictions in macroeconomic variables. Based on these
estimates, we propose a novel test for complete models. Using consumer and
business survey data collected by the European Commission, we apply our method
to estimate distortions due to financial frictions in the Spanish economy. We
investigate the implications of these estimates for the adequacy of the
standard model of financial frictions SW-BGG (Smets and Wouters (2007),
Bernanke, Gertler, and Gilchrist (1999)).
"
1,233,"  In economics we often face a system, which intrinsically imposes a structure
of hierarchy of its components, i.e., in modelling trade accounts related to
foreign exchange or in optimization of regional air protection policy.
  A problem of reconciliation of forecasts obtained on different levels of
hierarchy has been addressed in the statistical and econometric literature for
many times and concerns bringing together forecasts obtained independently at
different levels of hierarchy.
  This paper deals with this issue in case of a hierarchical functional time
series. We present and critically discuss a state of art and indicate
opportunities of an application of these methods to a certain environment
protection problem. We critically compare the best predictor known from the
literature with our own original proposal. Within the paper we study a
macromodel describing a day and night air pollution in Silesia region divided
into five subregions.
"
1,234,"  In accordance with ""Democracy's Effect on Development: More Questions than
Answers"", we seek to carry out a study in following the description in the
'Questions for Further Study.' To that end, we studied 33 countries in the
Sub-Saharan Africa region, who all went through an election which should signal
a ""step-up"" for their democracy, one in which previously homogenous regimes
transfer power to an opposition party that fairly won the election. After doing
so, liberal-democracy indicators and democracy indicators were evaluated in the
five years prior to and after the election took place, and over that ten-year
period, we examine the data for trends. If we see positive or negative trends
over this time horizon, we are able to conclude that it was the recent increase
in the quality of their democracy which led to it. Having investigated examples
of this in depth, there seem to be three main archetypes which drive the
results. Countries with positive results to their democracy from the election
have generally positive effects on their development, countries with more
""plateau"" like results also did well, but countries for whom the descent to
authoritarianism was continued by this election found more negative results.
"
1,235,"  We consider estimation and inference on average treatment effects under
unconfoundedness conditional on the realizations of the treatment variable and
covariates. Given nonparametric smoothness and/or shape restrictions on the
conditional mean of the outcome variable, we derive estimators and confidence
intervals (CIs) that are optimal in finite samples when the regression errors
are normal with known variance. In contrast to conventional CIs, our CIs use a
larger critical value that explicitly takes into account the potential bias of
the estimator. When the error distribution is unknown, feasible versions of our
CIs are valid asymptotically, even when $\sqrt{n}$-inference is not possible
due to lack of overlap, or low smoothness of the conditional mean. We also
derive the minimum smoothness conditions on the conditional mean that are
necessary for $\sqrt{n}$-inference. When the conditional mean is restricted to
be Lipschitz with a large enough bound on the Lipschitz constant, the optimal
estimator reduces to a matching estimator with the number of matches set to
one. We illustrate our methods in an application to the National Supported Work
Demonstration.
"
1,236,"  We propose strategies to estimate and make inference on key features of
heterogeneous effects in randomized experiments. These key features include
best linear predictors of the effects using machine learning proxies, average
effects sorted by impact groups, and average characteristics of most and least
impacted units. The approach is valid in high dimensional settings, where the
effects are proxied (but not necessarily consistently estimated) by predictive
and causal machine learning methods. We post-process these proxies into
estimates of the key features. Our approach is generic, it can be used in
conjunction with penalized methods, neural networks, random forests, boosted
trees, and ensemble methods, both predictive and causal. Estimation and
inference are based on repeated data splitting to avoid overfitting and achieve
validity. We use quantile aggregation of the results across many potential
splits, in particular taking medians of p-values and medians and other
quantiles of confidence intervals. We show that quantile aggregation lowers
estimation risks over a single split procedure, and establish its principal
inferential properties. Finally, our analysis reveals ways to build provably
better machine learning proxies through causal learning: we can use the
objective functions that we develop to construct the best linear predictors of
the effects, to obtain better machine learning proxies in the initial step. We
illustrate the use of both inferential tools and causal learners with a
randomized field experiment that evaluates a combination of nudges to stimulate
demand for immunization in India.
"
1,237,"  Flexible estimation of heterogeneous treatment effects lies at the heart of
many statistical challenges, such as personalized medicine and optimal resource
allocation. In this paper, we develop a general class of two-step algorithms
for heterogeneous treatment effect estimation in observational studies. We
first estimate marginal effects and treatment propensities in order to form an
objective function that isolates the causal component of the signal. Then, we
optimize this data-adaptive objective function. Our approach has several
advantages over existing methods. From a practical perspective, our method is
flexible and easy to use: In both steps, we can use any loss-minimization
method, e.g., penalized regression, deep neural networks, or boosting;
moreover, these methods can be fine-tuned by cross validation. Meanwhile, in
the case of penalized kernel regression, we show that our method has a
quasi-oracle property: Even if the pilot estimates for marginal effects and
treatment propensities are not particularly accurate, we achieve the same error
bounds as an oracle who has a priori knowledge of these two nuisance
components. We implement variants of our approach based on penalized
regression, kernel ridge regression, and boosting in a variety of simulation
setups, and find promising performance relative to existing baselines.
"
1,238,"  We analyze Assessment Voting, a new two-round voting procedure that can be
applied to binary decisions in democratic societies. In the first round, a
randomly-selected number of citizens cast their vote on one of the two
alternatives at hand, thereby irrevocably exercising their right to vote. In
the second round, after the results of the first round have been published, the
remaining citizens decide whether to vote for one alternative or to ab- stain.
The votes from both rounds are aggregated, and the final outcome is obtained by
applying the majority rule, with ties being broken by fair randomization.
Within a costly voting framework, we show that large elec- torates will choose
the preferred alternative of the majority with high prob- ability, and that
average costs will be low. This result is in contrast with the literature on
one-round voting, which predicts either higher voting costs (when voting is
compulsory) or decisions that often do not represent the preferences of the
majority (when voting is voluntary).
"
1,239,"  We present a general framework for studying regularized estimators; such
estimators are pervasive in estimation problems wherein ""plug-in"" type
estimators are either ill-defined or ill-behaved. Within this framework, we
derive, under primitive conditions, consistency and a generalization of the
asymptotic linearity property. We also provide data-driven methods for choosing
tuning parameters that, under some conditions, achieve the aforementioned
properties. We illustrate the scope of our approach by presenting a wide range
of applications.
"
1,240,"  Transformation models are a very important tool for applied statisticians and
econometricians. In many applications, the dependent variable is transformed so
that homogeneity or normal distribution of the error holds. In this paper, we
analyze transformation models in a high-dimensional setting, where the set of
potential covariates is large. We propose an estimator for the transformation
parameter and we show that it is asymptotically normally distributed using an
orthogonalized moment condition where the nuisance functions depend on the
target parameter. In a simulation study, we show that the proposed estimator
works well in small samples. A common practice in labor economics is to
transform wage with the log-function. In this study, we test if this
transformation holds in CPS data from the United States.
"
1,241,"  This paper defines the class of $\mathcal{H}$-valued autoregressive (AR)
processes with a unit root of finite type, where $\mathcal{H}$ is an infinite
dimensional separable Hilbert space, and derives a generalization of the
Granger-Johansen Representation Theorem valid for any integration order
$d=1,2,\dots$. An existence theorem shows that the solution of an AR with a
unit root of finite type is necessarily integrated of some finite integer $d$
and displays a common trends representation with a finite number of common
stochastic trends of the type of (cumulated) bilateral random walks and an
infinite dimensional cointegrating space. A characterization theorem clarifies
the connections between the structure of the AR operators and $(i)$ the order
of integration, $(ii)$ the structure of the attractor space and the
cointegrating space, $(iii)$ the expression of the cointegrating relations, and
$(iv)$ the Triangular representation of the process. Except for the fact that
the number of cointegrating relations that are integrated of order 0 is
infinite, the representation of $\mathcal{H}$-valued ARs with a unit root of
finite type coincides with that of usual finite dimensional VARs, which
corresponds to the special case $\mathcal{H}=\mathbb{R}^p$.
"
1,242,"  Most long memory forecasting studies assume that the memory is generated by
the fractional difference operator. We argue that the most cited theoretical
arguments for the presence of long memory do not imply the fractional
difference operator, and assess the performance of the autoregressive
fractionally integrated moving average $(ARFIMA)$ model when forecasting series
with long memory generated by nonfractional processes. We find that high-order
autoregressive $(AR)$ models produce similar or superior forecast performance
than $ARFIMA$ models at short horizons. Nonetheless, as the forecast horizon
increases, the $ARFIMA$ models tend to dominate in forecast performance. Hence,
$ARFIMA$ models are well suited for forecasts of long memory processes
regardless of the long memory generating mechanism, particularly for medium and
long forecast horizons. Additionally, we analyse the forecasting performance of
the heterogeneous autoregressive ($HAR$) model which imposes restrictions on
high-order $AR$ models. We find that the structure imposed by the $HAR$ model
produces better long horizon forecasts than $AR$ models of the same order, at
the price of inferior short horizon forecasts in some cases. Our results have
implications for, among others, Climate Econometrics and Financial Econometrics
models dealing with long memory series at different forecast horizons. We show
in an example that while a short memory autoregressive moving average $(ARMA)$
model gives the best performance when forecasting the Realized Variance of the
S\&P 500 up to a month ahead, the $ARFIMA$ model gives the best performance for
longer forecast horizons.
"
1,243,"  High-dimensional linear models with endogenous variables play an increasingly
important role in recent econometric literature. In this work we allow for
models with many endogenous variables and many instrument variables to achieve
identification. Because of the high-dimensionality in the second stage,
constructing honest confidence regions with asymptotically correct coverage is
non-trivial. Our main contribution is to propose estimators and confidence
regions that would achieve that. The approach relies on moment conditions that
have an additional orthogonal property with respect to nuisance parameters.
Moreover, estimation of high-dimension nuisance parameters is carried out via
new pivotal procedures. In order to achieve simultaneously valid confidence
regions we use a multiplier bootstrap procedure to compute critical values and
establish its validity.
"
1,244,"  Player-Compatible Equilibrium (PCE) imposes cross-player restrictions on the
magnitudes of the players' ""trembles"" onto different strategies. These
restrictions capture the idea that trembles correspond to deliberate
experiments by agents who are unsure of the prevailing distribution of play.
PCE selects intuitive equilibria in a number of examples where trembling-hand
perfect equilibrium (Selten, 1975) and proper equilibrium (Myerson, 1978) have
no bite. We show that rational learning and weighted fictitious play imply our
compatibility restrictions in a steady-state setting.
"
1,245,"  Separate selling of two independent goods is shown to yield at least 62% of
the optimal revenue, and at least 73% when the goods satisfy the Myerson
regularity condition. This improves the 50% result of Hart and Nisan (2017,
originally circulated in 2012).
"
1,246,"  We introduce new inference procedures for counterfactual and synthetic
control methods for policy evaluation. We recast the causal inference problem
as a counterfactual prediction and a structural breaks testing problem. This
allows us to exploit insights from conformal prediction and structural breaks
testing to develop permutation inference procedures that accommodate modern
high-dimensional estimators, are valid under weak and easy-to-verify
conditions, and are provably robust against misspecification. Our methods work
in conjunction with many different approaches for predicting counterfactual
mean outcomes in the absence of the policy intervention. Examples include
synthetic controls, difference-in-differences, factor and matrix completion
models, and (fused) time series panel data models. Our approach demonstrates an
excellent small-sample performance in simulations and is taken to a data
application where we re-evaluate the consequences of decriminalizing indoor
prostitution. Open-source software for implementing our conformal inference
methods is available.
"
1,247,"  We propose a new variational Bayes estimator for high-dimensional copulas
with discrete, or a combination of discrete and continuous, margins. The method
is based on a variational approximation to a tractable augmented posterior, and
is faster than previous likelihood-based approaches. We use it to estimate
drawable vine copulas for univariate and multivariate Markov ordinal and mixed
time series. These have dimension $rT$, where $T$ is the number of observations
and $r$ is the number of series, and are difficult to estimate using previous
methods. The vine pair-copulas are carefully selected to allow for
heteroskedasticity, which is a feature of most ordinal time series data. When
combined with flexible margins, the resulting time series models also allow for
other common features of ordinal data, such as zero inflation, multiple modes
and under- or over-dispersion. Using six example series, we illustrate both the
flexibility of the time series copula models, and the efficacy of the
variational Bayes estimator for copulas of up to 792 dimensions and 60
parameters. This far exceeds the size and complexity of copula models for
discrete data that can be estimated using previous methods.
"
1,248,"  This paper provides estimation and inference methods for an identified set's
boundary (i.e., support function) where the selection among a very large number
of covariates is based on modern regularized tools. I characterize the boundary
using a semiparametric moment equation. Combining Neyman-orthogonality and
sample splitting ideas, I construct a root-N consistent, uniformly
asymptotically Gaussian estimator of the boundary and propose a multiplier
bootstrap procedure to conduct inference. I apply this result to the partially
linear model, the partially linear IV model and the average partial derivative
with an interval-valued outcome.
"
1,249,"  Our confidence set quantifies the statistical uncertainty from data-driven
group assignments in grouped panel models. It covers the true group memberships
jointly for all units with pre-specified probability and is constructed by
inverting many simultaneous unit-specific one-sided tests for group membership.
We justify our approach under $N, T \to \infty$ asymptotics using tools from
high-dimensional statistics, some of which we extend in this paper. We provide
Monte Carlo evidence that the confidence set has adequate coverage in finite
samples.An empirical application illustrates the use of our confidence set.
"
1,250,"  Empirical researchers are increasingly faced with rich data sets containing
many controls or instrumental variables, making it essential to choose an
appropriate approach to variable selection. In this paper, we provide results
for valid inference after post- or orthogonal $L_2$-Boosting is used for
variable selection. We consider treatment effects after selecting among many
control variables and instrumental variable models with potentially many
instruments. To achieve this, we establish new results for the rate of
convergence of iterated post-$L_2$-Boosting and orthogonal $L_2$-Boosting in a
high-dimensional setting similar to Lasso, i.e., under approximate sparsity
without assuming the beta-min condition. These results are extended to the 2SLS
framework and valid inference is provided for treatment effect analysis. We
give extensive simulation results for the proposed methods and compare them
with Lasso. In an empirical application, we construct efficient IVs with our
proposed methods to estimate the effect of pre-merger overlap of bank branch
networks in the US on the post-merger stock returns of the acquirer bank.
"
1,251,"  This paper investigates the impacts of major natural resource discoveries
since 1960 on life expectancy in the nations that they were resource poor prior
to the discoveries. Previous literature explains the relation between nations
wealth and life expectancy, but it has been silent about the impacts of
resource discoveries on life expectancy. We attempt to fill this gap in this
study. An important advantage of this study is that as the previous researchers
argued resource discovery could be an exogenous variable. We use longitudinal
data from 1960 to 2014 and we apply three modern empirical methods including
Difference-in-Differences, Event studies, and Synthetic Control approach, to
investigate the main question of the research which is 'how resource
discoveries affect life expectancy?'. The findings show that resource
discoveries in Ecuador, Yemen, Oman, and Equatorial Guinea have positive and
significant impacts on life expectancy, but the effects for the European
countries are mostly negative.
"
1,252,"  This document collects the lecture notes from my mini-course ""Complexity
Theory, Game Theory, and Economics,"" taught at the Bellairs Research Institute
of McGill University, Holetown, Barbados, February 19--23, 2017, as the 29th
McGill Invitational Workshop on Computational Complexity.
  The goal of this mini-course is twofold: (i) to explain how complexity theory
has helped illuminate several barriers in economics and game theory; and (ii)
to illustrate how game-theoretic questions have led to new and interesting
complexity theory, including recent several breakthroughs. It consists of two
five-lecture sequences: the Solar Lectures, focusing on the communication and
computational complexity of computing equilibria; and the Lunar Lectures,
focusing on applications of complexity theory in game theory and economics. No
background in game theory is assumed.
"
1,253,"  In this paper, a new and convenient $\chi^2$ wald test based on MCMC outputs
is proposed for hypothesis testing. The new statistic can be explained as MCMC
version of Wald test and has several important advantages that make it very
convenient in practical applications. First, it is well-defined under improper
prior distributions and avoids Jeffrey-Lindley's paradox. Second, it's
asymptotic distribution can be proved to follow the $\chi^2$ distribution so
that the threshold values can be easily calibrated from this distribution.
Third, it's statistical error can be derived using the Markov chain Monte Carlo
(MCMC) approach. Fourth, most importantly, it is only based on the posterior
MCMC random samples drawn from the posterior distribution. Hence, it is only
the by-product of the posterior outputs and very easy to compute. In addition,
when the prior information is available, the finite sample theory is derived
for the proposed test statistic. At last, the usefulness of the test is
illustrated with several applications to latent variable models widely used in
economics and finance.
"
1,254,"  This paper compares alternative univariate versus multivariate models,
frequentist versus Bayesian autoregressive and vector autoregressive
specifications, for hourly day-ahead electricity prices, both with and without
renewable energy sources. The accuracy of point and density forecasts are
inspected in four main European markets (Germany, Denmark, Italy and Spain)
characterized by different levels of renewable energy power generation. Our
results show that the Bayesian VAR specifications with exogenous variables
dominate other multivariate and univariate specifications, in terms of both
point and density forecasting.
"
1,255,"  An intensive research sprang up for stochastic methods in insurance during
the past years. To meet all future claims rising from policies, it is requisite
to quantify the outstanding loss liabilities. Loss reserving methods based on
aggregated data from run-off triangles are predominantly used to calculate the
claims reserves. Conventional reserving techniques have some disadvantages:
loss of information from the policy and the claim's development due to the
aggregation, zero or negative cells in the triangle; usually small number of
observations in the triangle; only few observations for recent accident years;
and sensitivity to the most recent paid claims.
  To overcome these dilemmas, granular loss reserving methods for individual
claim-by-claim data will be derived. Reserves' estimation is a crucial part of
the risk valuation process, which is now a front burner in economics. Since
there is a growing demand for prediction of total reserves for different types
of claims or even multiple lines of business, a time-varying copula framework
for granular reserving will be established.
"
1,256,"  We introduce the simulation tool SABCEMM (Simulator for Agent-Based
Computational Economic Market Models) for agent-based computational economic
market (ABCEM) models. Our simulation tool is implemented in C++ and we can
easily run ABCEM models with several million agents. The object-oriented
software design enables the isolated implementation of building blocks for
ABCEM models, such as agent types and market mechanisms. The user can design
and compare ABCEM models in a unified environment by recombining existing
building blocks using the XML-based SABCEMM configuration file. We introduce an
abstract ABCEM model class which our simulation tool is built upon.
Furthermore, we present the software architecture as well as computational
aspects of SABCEMM. Here, we focus on the efficiency of SABCEMM with respect to
the run time of our simulations. We show the great impact of different random
number generators on the run time of ABCEM models. The code and documentation
is published on GitHub at https://github.com/SABCEMM/SABCEMM, such that all
results can be reproduced by the reader.
"
1,257,"  The purpose of this article is to propose a new ""theory,"" the Strategic
Analysis of Financial Markets (SAFM) theory, that explains the operation of
financial markets using the analytical perspective of an enlightened gambler.
The gambler understands that all opportunities for superior performance arise
from suboptimal decisions by humans, but understands also that knowledge of
human decision making alone is not enough to understand market behavior --- one
must still model how those decisions lead to market prices. Thus are there
three parts to the model: gambling theory, human decision making, and strategic
problem solving. A new theory is necessary because at this writing in 2017,
there is no theory of financial markets acceptable to both practitioners and
theorists. Theorists' efficient market theory, for example, cannot explain
bubbles and crashes nor the exceptional returns of famous investors and
speculators such as Warren Buffett and George Soros. At the same time, a new
theory must be sufficiently quantitative, explain market ""anomalies"" and
provide predictions in order to satisfy theorists. It is hoped that the SAFM
framework will meet these requirements.
"
1,258,"  Agents learn about a changing state using private signals and their
neighbors' past estimates of the state. We present a model in which Bayesian
agents in equilibrium use neighbors' estimates simply by taking weighted sums
with time-invariant weights. The dynamics thus parallel those of the tractable
DeGroot model of learning in networks, but arise as an equilibrium outcome
rather than a behavioral assumption. We examine whether information aggregation
is nearly optimal as neighborhoods grow large. A key condition for this is
signal diversity: each individual's neighbors have private signals that not
only contain independent information, but also have sufficiently different
distributions. Without signal diversity $\unicode{x2013}$ e.g., if private
signals are i.i.d. $\unicode{x2013}$ learning is suboptimal in all networks and
highly inefficient in some. Turning to social influence, we find it is much
more sensitive to one's signal quality than to one's number of neighbors, in
contrast to standard models with exogenous updating rules.
"
1,259,"  This paper studies the problem of stochastic dynamic pricing and energy
management policy for electric vehicle (EV) charging service providers. In the
presence of renewable energy integration and energy storage system, EV charging
service providers must deal with multiple uncertainties --- charging demand
volatility, inherent intermittency of renewable energy generation, and
wholesale electricity price fluctuation. The motivation behind our work is to
offer guidelines for charging service providers to determine proper charging
prices and manage electricity to balance the competing objectives of improving
profitability, enhancing customer satisfaction, and reducing impact on power
grid in spite of these uncertainties. We propose a new metric to assess the
impact on power grid without solving complete power flow equations. To protect
service providers from severe financial losses, a safeguard of profit is
incorporated in the model. Two algorithms --- stochastic dynamic programming
(SDP) algorithm and greedy algorithm (benchmark algorithm) --- are applied to
derive the pricing and electricity procurement policy. A Pareto front of the
multiobjective optimization is derived. Simulation results show that using SDP
algorithm can achieve up to 7% profit gain over using greedy algorithm.
Additionally, we observe that the charging service provider is able to reshape
spatial-temporal charging demands to reduce the impact on power grid via
pricing signals.
"
1,260,"  This paper studies the problem of multi-stage placement of electric vehicle
(EV) charging stations with incremental EV penetration rates. A nested logit
model is employed to analyze the charging preference of the individual consumer
(EV owner), and predict the aggregated charging demand at the charging
stations. The EV charging industry is modeled as an oligopoly where the entire
market is dominated by a few charging service providers (oligopolists). At the
beginning of each planning stage, an optimal placement policy for each service
provider is obtained through analyzing strategic interactions in a Bayesian
game. To derive the optimal placement policy, we consider both the
transportation network graph and the electric power network graph. A simulation
software --- The EV Virtual City 1.0 --- is developed using Java to investigate
the interactions among the consumers (EV owner), the transportation network
graph, the electric power network graph, and the charging stations. Through a
series of experiments using the geographic and demographic data from the city
of San Pedro District of Los Angeles, we show that the charging station
placement is highly consistent with the heatmap of the traffic flow. In
addition, we observe a spatial economic phenomenon that service providers
prefer clustering instead of separation in the EV charging market.
"
1,261,"  This paper presents a multi-stage approach to the placement of charging
stations under the scenarios of different electric vehicle (EV) penetration
rates. The EV charging market is modeled as the oligopoly. A consumer behavior
based approach is applied to forecast the charging demand of the charging
stations using a nested logit model. The impacts of both the urban road network
and the power grid network on charging station planning are also considered. At
each planning stage, the optimal station placement strategy is derived through
solving a Bayesian game among the service providers. To investigate the
interplay of the travel pattern, the consumer behavior, urban road network,
power grid network, and the charging station placement, a simulation platform
(The EV Virtual City 1.0) is developed using Java on Repast.We conduct a case
study in the San Pedro District of Los Angeles by importing the geographic and
demographic data of that region into the platform. The simulation results
demonstrate a strong consistency between the charging station placement and the
traffic flow of EVs. The results also reveal an interesting phenomenon that
service providers prefer clustering instead of spatial separation in this
oligopoly market.
"
1,262,"  To determine the welfare implications of price changes in demand data, we
introduce a revealed preference relation over prices. We show that the absence
of cycles in this relation characterizes a consumer who trades off the utility
of consumption against the disutility of expenditure. Our model can be applied
whenever a consumer's demand over a strict subset of all available goods is
being analyzed; it can also be extended to settings with discrete goods and
nonlinear prices. To illustrate its use, we apply our model to a single-agent
data set and to a data set with repeated cross-sections. We develop a novel
test of linear hypotheses on partially identified parameters to estimate the
proportion of the population who are revealed better off due to a price change
in the latter application. This new technique can be used for nonparametric
counterfactual analysis more broadly.
"
1,263,"  This paper presents a dynamic pricing and energy management framework for
electric vehicle (EV) charging service providers. To set the charging prices,
the service providers faces three uncertainties: the volatility of wholesale
electricity price, intermittent renewable energy generation, and
spatial-temporal EV charging demand. The main objective of our work here is to
help charging service providers to improve their total profits while enhancing
customer satisfaction and maintaining power grid stability, taking into account
those uncertainties. We employ a linear regression model to estimate the EV
charging demand at each charging station, and introduce a quantitative measure
for customer satisfaction. Both the greedy algorithm and the dynamic
programming (DP) algorithm are employed to derive the optimal charging prices
and determine how much electricity to be purchased from the wholesale market in
each planning horizon. Simulation results show that DP algorithm achieves an
increased profit (up to 9%) compared to the greedy algorithm (the benchmark
algorithm) under certain scenarios. Additionally, we observe that the
integration of a low-cost energy storage into the system can not only improve
the profit, but also smooth out the charging price fluctuation, protecting the
end customers from the volatile wholesale market.
"
1,264,"  In this paper we estimate a Bayesian vector autoregressive model with factor
stochastic volatility in the error term to assess the effects of an uncertainty
shock in the Euro area. This allows us to treat macroeconomic uncertainty as a
latent quantity during estimation. Only a limited number of contributions to
the literature estimate uncertainty and its macroeconomic consequences jointly,
and most are based on single country models. We analyze the special case of a
shock restricted to the Euro area, where member states are highly related by
construction. We find significant results of a decrease in real activity for
all countries over a period of roughly a year following an uncertainty shock.
Moreover, equity prices, short-term interest rates and exports tend to decline,
while unemployment levels increase. Dynamic responses across countries differ
slightly in magnitude and duration, with Ireland, Slovakia and Greece
exhibiting different reactions for some macroeconomic fundamentals.
"
1,265,"  We report a new result on lotteries --- that a well-funded syndicate has a
purely mechanical strategy to achieve expected returns of 10\% to 25\% in an
equiprobable lottery with no take and no carryover pool. We prove that an
optimal strategy (Nash equilibrium) in a game between the syndicate and other
players consists of betting one of each ticket (the ""trump ticket""), and extend
that result to proportional ticket selection in non-equiprobable lotteries. The
strategy can be adjusted to accommodate lottery taxes and carryover pools. No
""irrationality"" need be involved for the strategy to succeed --- it requires
only that a large group of non-syndicate bettors each choose a few tickets
independently.
"
1,266,"  Despite its unusual payout structure, the Canadian 6/49 Lotto is one of the
few government sponsored lotteries that has the potential for a favorable
strategy we call ""buying the pot."" By buying the pot we mean that a syndicate
buys each ticket in the lottery, ensuring that it holds a jackpot winner. We
assume that the other bettors independently buy small numbers of tickets. This
paper presents (1) a formula for the syndicate's expected return, (2)
conditions under which buying the pot produces a significant positive expected
return, and (3) the implications of these findings for lottery design.
"
1,267,"  This article is a prologue to the article ""Why Markets are Inefficient: A
Gambling 'Theory' of Financial Markets for Practitioners and Theorists."" It
presents important background for that article --- why gambling is important,
even necessary, for real-world traders --- the reason for the superiority of
the strategic/gambling approach to the competing market ideologies of market
fundamentalism and the scientific approach --- and its potential to uncover
profitable trading systems. Much of this article was drawn from Chapter 1 of
the book ""The Strategic Analysis of Financial Markets (in 2 volumes)"" World
Scientific, 2017.
"
1,268,"  We propose a robust implementation of the Nerlove--Arrow model using a
Bayesian structural time series model to explain the relationship between
advertising expenditures of a country-wide fast-food franchise network with its
weekly sales. Thanks to the flexibility and modularity of the model, it is well
suited to generalization to other markets or situations. Its Bayesian nature
facilitates incorporating \emph{a priori} information (the manager's views),
which can be updated with relevant data. This aspect of the model will be used
to present a strategy of budget scheduling across time and channels.
"
1,269,"  Dynamic Discrete Choice Models (DDCMs) are important in the structural
estimation literature. Since the structural errors are practically always
continuous and unbounded in nature, researchers often use the expected value
function. The idea to solve for the expected value function made solution more
practical and estimation feasible. However, as we show in this paper, the
expected value function is impractical compared to an alternative: the
integrated (ex ante) value function. We provide brief descriptions of the
inefficacy of the former, and benchmarks on actual problems with varying
cardinality of the state space and number of decisions. Though the two
approaches solve the same problem in theory, the benchmarks support the claim
that the integrated value function is preferred in practice.
"
