Label,Number,Abstract
2,221,"  A polynomial skew product of C^2 is a map of the form f(z,w) = (p(z),
q(z,w)), where p and q are polynomials, such that f is regular of degree d >=
2. For polynomial maps of C, hyperbolicity is equivalent to the condition that
the closure of the postcritical set is disjoint from the Julia set; further,
critical points either iterate to an attracting cycle or infinity. For
polynomial skew products, Jonsson (Math. Ann., 1999) established that f is
Axiom A if and only if the closure of the postcritical set is disjoint from the
right analog of the Julia set. Here we present the analogous conclusion:
critical orbits either escape to infinity or accumulate on an attracting set.
In addition, we construct new examples of Axiom A maps demonstrating various
postcritical behaviors.
"
2,222,"  We study fragmentation trees of Gibbs type. In the binary case, we identify
the most general Gibbs-type fragmentation tree with Aldous' beta-splitting
model, which has an extended parameter range $\beta>-2$ with respect to the
${\rm beta}(\beta+1,\beta+1)$ probability distributions on which it is based.
In the multifurcating case, we show that Gibbs fragmentation trees are
associated with the two-parameter Poisson--Dirichlet models for exchangeable
random partitions of $\mathbb {N}$, with an extended parameter range
$0\le\alpha\le1$, $\theta\ge-2\alpha$ and $\alpha<0$, $\theta =-m\alpha$, $m\in
\mathbb {N}$.
"
2,223,"  The study of problems of the calculus of variations with compositions is a
quite recent subject with origin in dynamical systems governed by chaotic maps.
Available results are reduced to a generalized Euler-Lagrange equation that
contains a new term involving inverse images of the minimizing trajectories. In
this work we prove a generalization of the necessary optimality condition of
DuBois-Reymond for variational problems with compositions. With the help of the
new obtained condition, a Noether-type theorem is proved. An application of our
main result is given to a problem appearing in the chaotic setting when one
consider maps that are ergodic.
"
2,224,"  In a sensor network, in practice, the communication among sensors is subject
to:(1) errors or failures at random times; (3) costs; and(2) constraints since
sensors and networks operate under scarce resources, such as power, data rate,
or communication. The signal-to-noise ratio (SNR) is usually a main factor in
determining the probability of error (or of communication failure) in a link.
These probabilities are then a proxy for the SNR under which the links operate.
The paper studies the problem of designing the topology, i.e., assigning the
probabilities of reliable communication among sensors (or of link failures) to
maximize the rate of convergence of average consensus, when the link
communication costs are taken into account, and there is an overall
communication budget constraint. To consider this problem, we address a number
of preliminary issues: (1) model the network as a random topology; (2)
establish necessary and sufficient conditions for mean square sense (mss) and
almost sure (a.s.) convergence of average consensus when network links fail;
and, in particular, (3) show that a necessary and sufficient condition for both
mss and a.s. convergence is for the algebraic connectivity of the mean graph
describing the network topology to be strictly positive. With these results, we
formulate topology design, subject to random link failures and to a
communication cost constraint, as a constrained convex optimization problem to
which we apply semidefinite programming techniques. We show by an extensive
numerical study that the optimal design improves significantly the convergence
speed of the consensus algorithm and can achieve the asymptotic performance of
a non-random network at a fraction of the communication cost.
"
2,225,"  We study interacting systems of linear Brownian motions whose drift vector at
every time point is determined by the relative ranks of the coordinate
processes at that time. Our main objective has been to study the long range
behavior of the spacings between the Brownian motions arranged in increasing
order. For finitely many Brownian motions interacting in this manner, we
characterize drifts for which the family of laws of the vector of spacings is
tight, and show its convergence to a unique stationary joint distribution given
by independent exponential distributions with varying means. We also study one
particular countably infinite system, where only the minimum Brownian particle
gets a constant upward drift, and prove that independent and identically
distributed exponential spacings remain stationary under the dynamics of such a
process. Some related conjectures in this direction have also been discussed.
"
2,226,"  MIMO technology is one of the most significant advances in the past decade to
increase channel capacity and has a great potential to improve network capacity
for mesh networks. In a MIMO-based mesh network, the links outgoing from each
node sharing the common communication spectrum can be modeled as a Gaussian
vector broadcast channel. Recently, researchers showed that ``dirty paper
coding'' (DPC) is the optimal transmission strategy for Gaussian vector
broadcast channels. So far, there has been little study on how this fundamental
result will impact the cross-layer design for MIMO-based mesh networks. To fill
this gap, we consider the problem of jointly optimizing DPC power allocation in
the link layer at each node and multihop/multipath routing in a MIMO-based mesh
networks. It turns out that this optimization problem is a very challenging
non-convex problem. To address this difficulty, we transform the original
problem to an equivalent problem by exploiting the channel duality. For the
transformed problem, we develop an efficient solution procedure that integrates
Lagrangian dual decomposition method, conjugate gradient projection method
based on matrix differential calculus, cutting-plane method, and subgradient
method. In our numerical example, it is shown that we can achieve a network
performance gain of 34.4% by using DPC.
"
2,227,"  We study the Dirichlet problem associated to the equation for self-similar
surfaces for graphs over the Euclidean plane with a disk removed. We show the
existence of a solution provided the boundary conditions on the boundary circle
are small enough and satisfy some symmetries. This is the second step towards
the construction of new examples of complete embedded self similar surfaces
under mean curvature flow.
"
2,228,"  We prove that the set of limit groups is recursive, answering a question of
Delzant. One ingredient of the proof is the observation that a finitely
presented group with local retractions (a la Long and Reid) is coherent and,
furthermore, there exists an algorithm that computes presentations for finitely
generated subgroups. The other main ingredient is the ability to
algorithmically calculate centralizers in relatively hyperbolic groups.
Applications include the existence of recognition algorithms for limit groups
and free groups.
"
2,229,"  In this paper, we propose a direct solution method for optimal switching
problems of one-dimensional diffusions. This method is free from conjectures
about the form of the value function and switching strategies, or does not
require the proof of optimality through quasi-variational inequalities. The
direct method uses a general theory of optimal stopping problems for
one-dimensional diffusions and characterizes the value function as sets of the
smallest linear majorants in their respective transformed spaces.
"
2,230,"  We study the late-time behavior of spherically symmetric solutions of the
Yang-Mills equations on Minkowski and Schwarzschild backgrounds. Using
nonlinear perturbation theory we show in both cases that solutions having
smooth compactly supported initial data posses tails which decay as $t^{-4}$ at
timelike infinity. Moreover, for small initial data on Minkowski background we
derive the third-order formula for the amplitude of the tail and confirm
numerically its accuracy.
"
2,231,"  Any medium can be represented as an isometric subgraph of the hypercube, with
each token of the medium represented by a particular equivalence class of arcs
of the subgraph. Such a representation, although useful, is not especially
revealing of the structure of a particular medium. We propose an axiomatic
definition of the concept of a `mediatic graph'. We prove that the graph of any
medium is a mediatic graph. We also show that, for any non-necessarily finite
set S, there exists a bijection from the collection M of all the media on a
given set S (of states) onto the collection G of all the mediatic graphs on S.
"
2,232,"  Suppose that $h$ and $g$ belong to the algebra $\B$ generated by the rational
functions and an entire function $f$ of finite order on ${\Bbb C}^n$ and that
$h/g$ has algebraic polar variety. We show that either $h/g\in\B$ or
$f=q_1e^p+q_2$, where $p$ is a polynomial and $q_1,q_2$ are rational functions.
In the latter case, $h/g$ belongs to the algebra generated by the rational
functions, $e^p$ and $e^{-p}$.
"
2,233,"  Let F be a finite extension of Qp and G be GL(2,F). When V is the tensor
product of three admissible, irreducible, finite dimensional representations of
G, the space of G-invariant linear forms has dimension at most one. When a non
zero linear form exists, one wants to find an element of V which is not in its
kernel: this is a test vector. Gross and Prasad found explicit test vectors for
some triple of representations. In this paper, others are found, and they
almost complete the case when the conductor of each representation is at most
1.
"
2,234,"  We relate a generic character sheaf on a disconnected reductive group with a
character of a representation of the rational points of the group over a finite
field extending a result known in the connected case.
"
2,235,"  We propose a Hodge field theory construction that captures algebraic
properties of the reduction of Zwiebach invariants to Gromov-Witten invariants.
It generalizes the Barannikov-Kontsevich construction to the case of higher
genera correlators with gravitational descendants.
  We prove the main theorem stating that algebraically defined Hodge field
theory correlators satisfy all tautological relations. From this perspective
the statement that Barannikov-Kontsevich construction provides a solution of
the WDVV equation looks as the simplest particular case of our theorem. Also it
generalizes the particular cases of other low-genera tautological relations
proven in our earlier works; we replace the old technical proofs by a novel
conceptual proof.
"
2,236,"  Two ideas for the choice of an adequate set of coarse variables allowing
approximate autonomous dynamics for practical applications are presented. The
coarse variables are meant to represent averaged behavior of a fine-scale
autonomous dynamics.
"
2,237,"  We show that on Kahler manifolds with negative first Chern class, the
sequence of algebraic metrics introduced by H. Tsuji converges uniformly to the
Kahler-Einstein metric. For algebraic surfaces of general type and orbifolds
with isolated singularities, we prove a convergence result for a modified
version of Tsuji's iterative construction.
"
2,238,"  We prove that if d is an integer number bigger than 1 and f_1,...,f_d are
commuting circle diffeomorphisms respectively of class C^(1+\tau_k), where
\tau_1 + ... + \tau_k > 1, then these maps are simultaneously conjugate to
rotations provided that their rotation numbers are independent over the
rationals.
"
2,239,"  For an abelian category $A$ equipped with a torsion pair, we give an explicit
description for the abelian category $B$ introduced by Happel-Reiten-Smalo, and
also for the category of chain complexes $Ch(B)$ and the derived category
$D(B)$ of $B$. We also describe the DG structure on $Ch(B)$. As a consequence,
we find new proofs of certain results of Happel-Reiten-Smalo. The main
ingredient is the category of {\em decorated} complexes.
"
2,240,"  These notes are meant to provide a rapid introduction to triangulated
categories. We start with the definition of an additive category and end with a
glimps of tilting theory. Some exercises are included.
"
2,241,"  We introduce an explicit method for studying actions of a group stack G on an
algebraic stack X. As an example, we study in detail the case where
X=P(n_0,...,n_r) is a weighted projective stack over an arbitrary base S. To
this end, we give an explicit description of the group stack of automorphisms
of, the weighted projective general linear 2-group PGL(n_0,...,n_r). As an
application, we use a result of Colliot-Thelene to show that for every linear
algebraic group G over an arbitrary base field k (assumed to be reductive if
char(k)>0) such that Pic}(G)=0, every action of G on P(n_0,...,n_r) lifts to a
linear action of G on A^{r+1}.
"
2,242,"  To determine the stability and instability of a given steady galaxy
configuration is one of the fundamental problems in the Vlasov theory for
galaxy dynamics. In this article, we study the stability of isotropic spherical
symmetric galaxy models $f_{0}(E)$, for which the distribution function $f_{0}$
depends on the particle energy $E$ only. In the first part of the article, we
derive the first sufficient criterion for linear instability of $f_{0}(E):$
$f_{0}(E)$ is linearly unstable if the second-order operator \[
A_{0}\equiv-\Delta+4\pi\int f_{0}^{\prime}(E)\{I-\mathcal{P}\}dv \] has a
negative direction, where $\mathcal{P}$ is the projection onto the function
space $\{g(E,L)\},$ $L$ being the angular momentum [see the explicit formula
(\ref{A0-radial})]. In the second part of the article, we prove that for the
important King model, the corresponding $A_{0}$ is positive definite. Such a
positivity leads to the nonlinear stability of the King model under all
spherically symmetric perturbations.
"
2,243,"  A remark on a paper by Birkar-Cascini-Hacon-McKernan.
"
2,244,"  A simple application of the semipositivity.
"
2,245,"  We propose a new topological field theory on generalized complex geometry in
two dimension using AKSZ formulation. Zucchini's model is $A$ model in the case
that the generalized complex structuredepends on only a symplectic structure.
Our new model is $B$ model in the case that the generalized complex structure
depends on only a complex structure.
"
2,246,"  We give explicit formulae for the continuous Hochschild and cyclic homology
and cohomology of certain topological algebras. To this end we show that, for a
continuous morphism $\phi: \X\to \Y$ of complexes of complete nuclear
$DF$-spaces, the isomorphism of cohomology groups $H^n(\phi): H^n(\X) \to
H^n(\Y)$ is automatically topological. The continuous cyclic-type homology and
cohomology are described up to topological isomorphism for the following
classes of biprojective $\hat{\otimes}$-algebras: the tensor algebra $E
\hat{\otimes} F$ generated by the duality $(E, F, < \cdot, \cdot >)$ for
nuclear Fr\'echet spaces $E$ and $F$ or for nuclear $DF$-spaces $E$ and $F$;
nuclear biprojective K\""{o}the algebras $\lambda(P)$ which are Fr\'echet spaces
or $DF$-spaces; the algebra of distributions $\mathcal{E}^*(G)$ on a compact
Lie group $G$.
"
2,247,"  We prove curvature estimates for general curvature functions. As an
application we show the existence of closed, strictly convex hypersurfaces with
prescribed curvature $F$, where the defining cone of $F$ is $\C_+$. $F$ is only
assumed to be monotone, symmetric, homogeneous of degree 1, concave and of
class $C^{m,\al}$, $m\ge4$.
"
2,248,"  We consider a non-nestling random walk in a product random environment. We
assume an exponential moment for the step of the walk, uniformly in the
environment. We prove an invariance principle (functional central limit
theorem) under almost every environment for the centered and diffusively scaled
walk. The main point behind the invariance principle is that the quenched mean
of the walk behaves subdiffusively.
"
2,249,"  We find identities between theta constants with rational characteristics
evaluated at period matrix of $R,$ a cyclic 3 sheeted cover of the sphere with
$3k$ branch points $\lambda_1...\lambda_{3k}.$ These identities follow from
Thomae formula \cite{BR}. This formula expresses powers of theta constants as
polynomials in $\lambda_1...\lambda_{3k}.$ We apply the representation of the
symmetric group to find relations between the polynomials and hence between the
associated theta constants.
"
2,250,"  We compute the homotopy type of the space of T^n-equivariant symplectic
embeddings from the standard 2n-dimensional ball of some fixed radius into a
2n-dimensional symplectic-toric manifold M, and use this computation to define
a Z-valued step function on the positive real line which is an invariant of the
symplectic-toric type of M. We conclude with a discussion of the partially
equivariant case of this result.
"
2,251,"  We define and solve the toric version of the symplectic ball packing problem,
in the sense of listing all 2n-dimensional symplectic-toric manifolds which
admit a perfect packing by balls embedded in a symplectic and torus equivariant
fashion.
  In order to do this we first describe a problem in geometric-combinatorics
which is equivalent to the toric symplectic ball packing problem. Then we solve
this problem using arguments from Convex Geometry and Delzant theory.
  Applications to symplectic blowing-up are also presented, and some further
questions are raised in the last section.
"
2,252,"  Let M be a symplectic-toric manifold of dimension at least four. This paper
investigates the so called symplectic ball packing problem in the toral
equivariant setting. We show that the set of toric symplectic ball packings of
M admits the structure of a convex polytope. Previous work of the first author
shows that up to equivalence, only CP^1 x CP^1 and CP^2 admit density one
packings when n=2 and only CP^n admits density one packings when n>2. In
contrast, we show that for a fixed n>=2 and each r in (0, 1), there are
uncountably many inequivalent 2n-dimensional symplectic-toric manifolds with a
maximal toric packing of density r. This result follows from a general analysis
of how the densities of maximal packings change while varying a given
symplectic-toric manifold through a family of symplectic-toric manifolds that
are equivariantly diffeomorphic but not equivariantly symplectomorphic.
"
2,253,"  We define Floer homology for a time-independent, or autonomous Hamiltonian on
a symplectic manifold with contact type boundary, under the assumption that its
1-periodic orbits are transversally nondegenerate. Our construction is based on
Morse-Bott techniques for Floer trajectories. Our main motivation is to
understand the relationship between linearized contact homology of a fillable
contact manifold and symplectic homology of its filling.
"
2,254,"  We study asymptotics of various Euclidean geometric phenomena as the
dimension tend to infinity.
"
2,255,"  A drawback of Kolmogorov-Chaitin complexity (K) as a function from s to the
shortest program producing s is its noncomputability which limits its range of
applicability. Moreover, when strings are short, the dependence of K on a
particular universal Turing machine U can be arbitrary. In practice one can
approximate it by computable compression methods. However, such compression
methods do not always provide meaningful approximations--for strings shorter,
for example, than typical compiler lengths. In this paper we suggest an
empirical approach to overcome this difficulty and to obtain a stable
definition of the Kolmogorov-Chaitin complexity for short sequences.
Additionally, a correlation in terms of distribution frequencies was found
across the output of two models of abstract machines, namely unidimensional
cellular automata and deterministic Turing machine.
"
2,256,"  We prove lower bound and finiteness properties for arakelovian heights with
respect to pre-log-log hermitian ample line bundles. These heights were
introduced by Burgos, Kramer and K\""uhn, in their extension of the arithmetic
intersection theory of Gillet and Soul\'e, aimed to deal with hermitian vector
bundles equipped with metrics admitting suitable logarithmic singularities. Our
results generalize the corresponding properties for the heights of
Bost-Gillet-Soul\'e, as well as the properties established by Faltings for
heights of points attached to hermitian line bundles whose metrics have
logarithmic singularities. We also discuss various geometric constructions
where such pre-log-log hermitian ample line bundles naturally arise.
"
2,257,"  We establish an equivalent condition to the validity of the Collatz
conjecture, using elementary methods. We derive some conclusions and show
several examples of our results. We also offer a variety of exercises, problems
and conjectures.
"
2,258,"  We give a new, elementary, purely analytical development of
\textsc{Descartes}' theorem that a smooth connected surface is a perfect
focusing lens if and only if it is a connected subset of the ovoid obtained by
revolving a cartesian oval around its axis of symmetry.
"
2,259,"  We investigate degenerate saddle point problems, which can be viewed as limit
cases of standard mixed formulations of symmetric problems with large jumps in
coefficients. We prove that they are well-posed in a standard norm despite the
degeneracy. By wellposedness we mean a stable dependence of the solution on the
right-hand side. A known approach of splitting the saddle point problem into
separate equations for the primary unknown and for the Lagrange multiplier is
used. We revisit the traditional Ladygenskaya--Babu\v{s}ka--Brezzi (LBB) or
inf--sup condition as well as the standard coercivity condition, and analyze
how they are affected by the degeneracy of the corresponding bilinear forms. We
suggest and discuss generalized conditions that cover the degenerate case. The
LBB or inf--sup condition is necessary and sufficient for wellposedness of the
problem with respect to the Lagrange multiplier under some assumptions. The
generalized coercivity condition is necessary and sufficient for wellposedness
of the problem with respect to the primary unknown under some other
assumptions. We connect the generalized coercivity condition to the
positiveness of the minimum gap of relevant subspaces, and propose several
equivalent expressions for the minimum gap. Our results provide a foundation
for research on uniform wellposedness of mixed formulations of symmetric
problems with large jumps in coefficients in a standard norm, independent of
the jumps. Such problems appear, e.g., in numerical simulations of composite
materials made of components with contrasting properties.
"
2,260,"  This paper is concerned with optimum diversity receiver structure and its
performance analysis of differential phase shift keying (DPSK) with
differential detection over nonselective, independent, nonidentically
distributed, Rayleigh fading channels. The fading process in each branch is
assumed to have an arbitrary Doppler spectrum with arbitrary Doppler bandwidth,
but to have distinct, asymmetric fading power spectral density characteristic.
Using 8-DPSK as an example, the average bit error probability (BEP) of the
optimum diversity receiver is obtained by calculating the BEP for each of the
three individual bits. The BEP results derived are given in exact, explicit,
closed-form expressions which show clearly the behavior of the performance as a
function of various system parameters.
"
2,261,"  We consider testing independence in group-wise selections with some
restrictions on combinations of choices. We present models for frequency data
of selections for which it is easy to perform conditional tests by Markov chain
Monte Carlo (MCMC) methods. When the restrictions on the combinations can be
described in terms of a Segre-Veronese configuration, an explicit form of a
Gr\""obner basis consisting of moves of degree two is readily available for
performing a Markov chain. We illustrate our setting with the National Center
Test for university entrance examinations in Japan. We also apply our method to
testing independence hypotheses involving genotypes at more than one locus or
haplotypes of alleles on the same chromosome.
"
2,262,"  We introduce a new type of local and microlocal asymptotic analysis in
algebras of generalized functions, based on the presheaf properties of those
algebras and on the properties of their elements with respect to a regularizing
parameter. Contrary to the more classical frequential analysis based on the
Fourier transform, we can describe a singular asymptotic spectrum which has
good properties with respect to nonlinear operations. In this spirit we give
several examples of propagation of singularities through nonlinear operators.
"
2,263,"  Main change from v1 : theorem C has been modified, see remark 3.1.7 (2).
  We study the category of B-pairs (W_e,W_dR^+) where W_e is a free
B_cris^{phi=1}-module with a semilinear and continuous action of G_K and where
W_dR^+ is a G_K-stable B_dR^+ -lattice in B_dR \otimes W_e. This category
contains the category of p-adic representations and is naturally equivalent to
the category of all (phi,Gamma)-modules over the Robba ring.
"
2,264,"  Addition theorems are principal tools that express a function $f (\bm{r} \pm
\bm{r}')$ in terms of products of other functions that only depend on either
$\bm{r}$ or $\bm{r}'$. The best known example of such an addition theorem is
the Laplace expansion of the Coulomb potential which possesses a characteristic
two-range form. Guseinov [Chem. Phys. {\bf 309}, 209 - 213 (2005)] derived
one-range addition theorems for the Coulomb potential via the limit $\beta \to
0$ in previously derived one-range addition theorems for the Yukawa potential
$\exp \bigl(-\beta | \bm{r}-\bm{r}'| \bigr) /| \bm{r}-\bm{r}'|$. At first
sight, this looks like a remarkable achievement, but from a mathematical point
of view, Guseinov's work is at best questionable and in some cases
fundamentally flawed. One-range addition theorems are expansions in terms of
functions that are complete and orthonormal in a given Hilbert space, but
Guseinov replaced the complete and orthonormal functions by nonorthogonal
Slater-type functions and rearranged the resulting expansions. This is a
dangerous operation whose validity must be checked. It is shown that the
one-center limit $\bm{r}' = \bm{0}$ of Guseinov's rearranged Yukawa addition
theorems as well as of several other addition theorems does not exist.
Moreover, the Coulomb potential does not belong to any of the Hilbert spaces
implicitly used by Guseinov. Accordingly, one-range addition theorems for the
Coulomb potential diverge in the mean. Instead, these one-range addition
theorems have to interpreted as expansions of generalized functions in the
sense of Schwartz that converge weakly in suitable functionals.
"
2,265,"  The interrelation between the cyclic structure of an ideal, i.e., a cyclic
code over Galois field $GF(q)$, $q>2$, and its classes of proportional elements
is considered. This relation is used in order to define the code's weight
structure. The equidistance conditions of irreducible nonprimitive codes over
GF(q) are given. Besides that, the minimum distance for some class of
nonprimitive cyclic codes is found.
"
2,266,"  Let $V$ be a complex linear space, $G\subset\GL(V)$ be a compact group. We
consider the problem of description of polynomial hulls $\wh{Gv}$ for orbits
$Gv$, $v\in V$, assuming that the identity component of $G$ is a torus $T$. The
paper contains a universal construction for orbits which satisfy the inclusion
$Gv\subset T^\bbC v$ and a characterization of pairs $(G,V)$ such that it is
true for a generic $v\in V$. The hull of a finite union of $T$-orbits in
$T^\bbC v$ can be distinguished in $\clos T^\bbC v$ by a finite collection of
inequalities of the type $\abs{z_1}^{s_1}...\abs{z_n}^{s_n}\leq c$. In
particular, this is true for $Gv$. If powers in the monomials are independent
of $v$, $Gv\subset T^\bbC v$ for a generic $v$, and either the center of $G$ is
finite or $T^\bbC$ has an open orbit, then the space $V$ and the group $G$ are
products of standard ones; the latter means that $G=S_nT$, where $S_n$ is the
group of all permutations of coordinates and $T$ is either $\bbT^n$ or
$\SU(n)\cap\bbT^n$, where $\bbT^n$ is the torus of all diagonal matrices in
$\rU(n)$. The paper also contains a description of polynomial hulls for orbits
of isotropy groups of bounded symmetric domains. This result is already known,
but we formulate it in a different form and supply with a shorter proof.
"
2,267,"  Although powers of the Young-Jucys-Murphya elements X_i = (1 i) + ... +(i-1
i), i = 1, ..., n, in the symmetric group S_n acting on {1, ...,n} do not lie
in the centre of the group algebra of S_n, we show that transitive powers,
namely the sum of the contributions from elements that act transitively on {1,
>...,n}, are central. We determine the coefficients, which we call star
factorization numbers, that occur in the resolution of transitive powers with
respect to the class basis of the centre of S_n, and show that they have a
polynomiality property. These centrality and polynomiality properties have
seemingly unrelated consequences. First, they answer a question raised by Pak
about reduced decompositions; second, they explain and extend the beautiful
symmetry result discovered by Irving and Rattan; and thirdly, we relate the
polynomiality to an existing polynomiality result for a class of double Hurwitz
numbers associated with branched covers of the sphere, which therefore suggests
that there may be an ELSV-type formula associated with the star factorization
numbers.
"
2,268,"  Using a noncommutative analog of Chevalley's decomposition of polynomials
into symmetric polynomials times coinvariants due to Bergeron, Reutenauer,
Rosas, and Zabrocki we compute the graded Frobenius series for their two sets
of noncommutative harmonics with respect to the left action of the symmetric
group (acting on variables). We use these results to derive the Frobenius
series for the enveloping algebra of the derived free Lie algebra in n
variables.
"
2,269,"  We consider operators $H_\mu$ of convolution with measures $\mu$ on locally
compact groups. We characterize the spectrum of $H_\mu$ by constructing
auxiliary operators whose kernel contain the pure point and singular subspaces
of $H_\mu$, respectively. The proofs rely on commutator methods.
"
2,270,"  A quadrilateral of factors is an irreducible inclusion of factors $N \subset
M$ with intermediate subfactors $P$ and $Q$ such that $P$ and $Q$ generate $M$
and the intersection of $P$ and $Q$ is $N$. We investigate the structure of a
non-commuting quadrilateral of factors with all the elementary inclusions
$P\subset M$, $Q\subset M$, $N\subset P$, and $N\subset Q$ 2-supertransitive.
In particular we classify such quadrilaterals with the indices of the
elementary subfactors less than or equal to 4. We also compute the angles
between $P$ and $Q$ for quadrilaterals coming from $\alpha$-induction and
asymptotic inclusions.
"
2,271,"  To any complex Hadamard matrix H one associates a spin model commuting
square, and therefore a hyperfinite subfactor. The standard invariant of this
subfactor captures certain ""group-like"" symmetries of H. To gain some insight,
we compute the first few relative commutants of such subfactors for Hadamard
matrices of small dimensions. Also, we show that subfactors arising from Dita
type matrices have intermediate subfactors, and thus their standard invariants
have some extra structure besides the Jones projections.
"
2,272,"  This paper explores the following question: what kind of statistical
guarantees can be given when doing variable selection in high-dimensional
models? In particular, we look at the error rates and power of some multi-stage
regression methods. In the first stage we fit a set of candidate models. In the
second stage we select one model by cross-validation. In the third stage we use
hypothesis testing to eliminate some variables. We refer to the first two
stages as ""screening"" and the last stage as ""cleaning."" We consider three
screening methods: the lasso, marginal regression, and forward stepwise
regression. Our method gives consistent variable selection under certain
conditions.
"
2,273,"  We use $p$-component fermions $(p=2,3,...)$ to present $(2p-2)N$-fold
integrals as a fermionic expectation value. This yields fermionic
representation for various $(2p-2)$-matrix models. Links with the $p$-component
KP hierarchy and also with the $p$-component TL hierarchy are discussed. We
show that the set of all (but two) flows of $p$-component TL changes standard
matrix models to new ones.
"
2,274,"  We use the fermionic construction of two-matrix model partition functions to
evaluate integrals over rational symmetric functions. This approach is
complementary to the one used in the paper ``Integrals of Rational Symmetric
Functions, Two-Matrix Models and Biorthogonal Polynomials'' \cite{paper2},
where these integrals were evaluated by a direct method.
"
2,275,"  Tau functions expressed as fermionic expectation values are shown to provide
a natural and straightforward description of a number of random processes and
statistical models involving hard core configurations of identical particles on
the integer lattice, like a discrete version simple exclusion processes (ASEP),
nonintersecting random walkers, lattice Coulomb gas models and others, as well
as providing a powerful tool for combinatorial calculations involving paths
between pairs of partitions. We study the decay of the initial step function
within the discrete ASEP (d-ASEP) model as an example.
"
2,276,"  We study KPP pulsating front speed-up and effective diffusivity enhancement
by general periodic incompressible flows. We prove the existence of and
determine the limits $c^*(A)/A$ and $D(A)/A^2$ as $A\to\infty$, where $c^*(A)$
is the minimal front speed and $D(A)$ the effective diffusivity.
"
2,277,"  We consider reaction-diffusion equations with combustion-type non-linearities
in two dimensions and study speed-up of their pulsating fronts by general
periodic incompressible flows with a cellular structure. We show that the
occurence of front speed-up in the sense $\lim_{A\to\infty} c_*(A)=\infty$,
with $A$ the amplitude of the flow and $c_*(A)$ the (minimal) front speed, only
depends on the geometry of the flow and not on the reaction function. In
particular, front speed-up happens for KPP reactions if and only if it does for
ignition reactions. We also show that the flows which achieve this speed-up are
precisely those which, when scaled properly, are able to quench any ignition
reaction.
"
2,278,"  Any homogeneous polynomial $P(x, y, z)$ of degree $d$, being restricted to a
unit sphere $S^2$, admits essentially a unique representation of the form
$\lambda + \sum_{k = 1}^d [\prod_{j = 1}^k L_{kj}]$, where $L_{kj}$'s are
linear forms in $x, y$ and $z$ and $\lambda$ is a real number. The coefficients
of these linear forms, viewed as 3D vectors, are called \emph{multipole}
vectors of $P$. In this paper we consider similar multipole representations of
polynomial and analytic functions on other quadratic surfaces $Q(x, y, z) = c$,
real and complex. Over the complex numbers, the above representation is not
unique, although the ambiguity is essentially finite. We investigate the
combinatorics that depicts this ambiguity. We link these results with some
classical theorems of harmonic analysis, theorems that describe decompositions
of functions into sums of spherical harmonics. We extend these classical
theorems (which rely on our understanding of the Laplace operator
$\Delta_{S^2}$) to more general differential operators $\Delta_Q$ that are
constructed with the help of the quadratic form $Q(x, y, z)$. Then we introduce
modular spaces of multipoles. We study their intricate geometry and topology
using methods of algebraic geometry and singularity theory. The multipole
spaces are ramified over vector or projective spaces, and the compliments to
the ramification sets give rise to a rich family of $K(\pi, 1)$-spaces, where
$\pi$ runs over a variety of modified braid groups.
"
2,279,"  We define an integral Borel-Moore homology theory over finite fields, called
arithmetic homology, and an integral version of Kato homology. Both types of
groups are expected to be finitely generated, and sit in a long exact sequence
with higher Chow groups of zero-cycles.
"
2,280,"  Harvey and Lawson introduced the Kaehler rank and computed it in connection
to the cone of positive exact currents of bidimension (1,1) for many classes of
compact complex surfaces. In this paper we extend these computations to the
only further known class of surfaces not considered by them, that of Kato
surfaces. Our main tool is the reduction to the dynamics of associated
holomorphic contractions.
"
2,281,"  We prove dispersive estimates for the low frequency part of the Schrodinger
group for a large class of potentials in dimensions greater or equal to four.
As a consequence, we extend the result of Journe, Sofer and Sogge to a larger
class of potentials. In this revised version a mistake in the proof of the
estimate (B.4) is removed.
"
2,282,"  The large time behavior of solutions to Cauchy problem for viscous
Hamilton-Jacobi equation is classified. The large time asymptotics are given by
very singular self-similar solutions on one hand and by self-similar viscosity
solutions on the other hand
"
2,283,"  The large time behavior of zero mass solutions to the Cauchy problem for a
convection-diffusion equation. We provide conditions on the size and shape of
the initial datum such that the large time asymptotics of solutions is given
either by the derivative of the Guass-Weierstrass kernel or by a self-similar
solution or by a hyperbolic N-wave
"
2,284,"  These lecture notes describe the current state of affairs for Manin's
conjecture in the context of del Pezzo surfaces.
"
2,285,"  We consider a tippe top modeled as an eccentric sphere, spinning on a
horizontal table and subject to a sliding friction. Ignoring translational
effects, we show that the system is reducible using a Routhian reduction
technique. The reduced system is a two dimensional system of second order
differential equations, that allows an elegant and compact way to retrieve the
classification of tippe tops in six groups as proposed in [1] according to the
existence and stability type of the steady states.
"
2,286,"  In this paper we study one dimensional backward stochastic differential
equations (BSDEs) with random terminal time not necessarily bounded or finite
when the generator F(t,Y,Z) has a quadratic growth in Z. We provide existence
and uniqueness of a bounded solution of such BSDEs and, in the case of infinite
horizon, regular dependence on parameters. The obtained results are then
applied to prove existence and uniqueness of a mild solution to elliptic
partial differential equations in Hilbert spaces.
"
2,287,"  In this work we study some general classes of pseudodifferential operators
whose symbols are defined in terms of phase space estimates.
"
